[2024-05-06 18:24:07 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:48:32 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:48:33 : INFO] - Task with ID 78 and type (smush) failed with error code could_not_lock - The task could not be locked 
[2024-05-06 18:48:33 : INFO] - Processing task with ID : 79, and type 'smush' 
[2024-05-06 18:48:33 : INFO] - Re_Smush_It_Task - Attachment ID : 5595, Started on : May 06, 2024 06:37:45 
[2024-05-06 18:48:33 : INFO] - File: 2023_Hyundai_Palisade_Gallery1-4.jpg, Compression quality: 92 
[2024-05-06 18:48:33 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/06/2023_Hyundai_Palisade_Gallery1-3.jpg.The file was compressed from 122.85 KB to 118.93 KB, saving 3.19 percent, using WP-Optimize 
[2024-05-06 18:48:33 : INFO] - Completed processing task with ID : 78, and type 'smush' 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:48:35 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:48:35 : INFO] - Backing up the original image - 2023/06/2023_Hyundai_Palisade_Gallery1-4-updraft-pre-smush-original.jpg 
[2024-05-06 18:48:36 : INFO] - Task with ID 79 and type (smush) failed with error code could_not_lock - The task could not be locked 
[2024-05-06 18:48:36 : INFO] - Processing task with ID : 80, and type 'smush' 
[2024-05-06 18:48:36 : INFO] - Re_Smush_It_Task - Attachment ID : 5597, Started on : May 06, 2024 06:37:45 
[2024-05-06 18:48:36 : INFO] - File: 2023_Hyundai_Palisade_Gallery1-1-2.jpg, Compression quality: 92 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:48:38 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:48:38 : INFO] - Backing up the original image - 2023/06/2023_Hyundai_Palisade_Gallery1-1-2-updraft-pre-smush-original.jpg 
[2024-05-06 18:48:41 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/06/2023_Hyundai_Palisade_Gallery1-4.jpg.The file was compressed from 122.85 KB to 118.93 KB, saving 3.19 percent, using WP-Optimize 
[2024-05-06 18:48:41 : INFO] - Completed processing task with ID : 79, and type 'smush' 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:48:41 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:48:42 : INFO] - A total of 420 tasks of type smush found and will be processed in this iteration 
[2024-05-06 18:48:42 : INFO] - Lock (updraft_lock_smush, wp_options) acquired 
[2024-05-06 18:48:44 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/06/2023_Hyundai_Palisade_Gallery1-1-2.jpg.The file was compressed from 122.85 KB to 118.93 KB, saving 3.19 percent, using WP-Optimize 
[2024-05-06 18:48:44 : INFO] - Completed processing task with ID : 80, and type 'smush' 
[2024-05-06 18:48:44 : INFO] - Processing task with ID : 81, and type 'smush' 
[2024-05-06 18:48:44 : INFO] - Re_Smush_It_Task - Attachment ID : 5605, Started on : May 06, 2024 06:37:45 
[2024-05-06 18:48:44 : INFO] - File: 2023-cadillac-escalade-v-052-3.jpg, Compression quality: 92 
[2024-05-06 18:48:44 : INFO] - Task with ID 80 and type (smush) failed with error code could_not_lock - The task could not be locked 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:44 : INFO] - Processing task with ID : 80, and type 'smush' 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:48:44 : INFO] - Re_Smush_It_Task - Attachment ID : 5597, Started on : May 06, 2024 06:37:45 
[2024-05-06 18:48:44 : INFO] - File: 2023_Hyundai_Palisade_Gallery1-1-2.jpg, Compression quality: 92 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:48:44 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:48:45 : INFO] - Backing up the original image - 2023/06/2023-cadillac-escalade-v-052-3-updraft-pre-smush-original.jpg 
[2024-05-06 18:48:47 : INFO] - Backing up the original image - 2023/06/2023_Hyundai_Palisade_Gallery1-1-2-updraft-pre-smush-original.jpg 
[2024-05-06 18:48:47 : INFO] - Task with ID 81 and type (smush) failed with error code could_not_lock - The task could not be locked 
[2024-05-06 18:48:47 : INFO] - Processing task with ID : 82, and type 'smush' 
[2024-05-06 18:48:47 : INFO] - Re_Smush_It_Task - Attachment ID : 5608, Started on : May 06, 2024 06:37:45 
[2024-05-06 18:48:47 : INFO] - File: homepage_ev-1.jpg, Compression quality: 92 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:48:47 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:48:48 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/06/2023-cadillac-escalade-v-052-3.jpg.The file was compressed from 28.58 KB to 28.42 KB, saving 0.56 percent, using WP-Optimize 
[2024-05-06 18:48:48 : INFO] - Completed processing task with ID : 81, and type 'smush' 
[2024-05-06 18:48:50 : INFO] - Backing up the original image - 2023/06/homepage_ev-1-updraft-pre-smush-original.jpg 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:48:50 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:48:51 : INFO] - Task with ID 82 and type (smush) failed with error code could_not_lock - The task could not be locked 
[2024-05-06 18:48:51 : INFO] - Processing task with ID : 83, and type 'smush' 
[2024-05-06 18:48:51 : INFO] - Re_Smush_It_Task - Attachment ID : 8243, Started on : May 06, 2024 06:37:46 
[2024-05-06 18:48:51 : INFO] - File: Featured-the-advantages-and-disadvantages-of-hybrid-vs-electric-cars.jpg, Compression quality: 92 
[2024-05-06 18:48:52 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/06/2023_Hyundai_Palisade_Gallery1-1-2.jpg.The file was compressed from 118.93 KB to 118.93 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 18:48:52 : INFO] - Completed processing task with ID : 80, and type 'smush' 
[2024-05-06 18:48:52 : INFO] - Processing task with ID : 81, and type 'smush' 
[2024-05-06 18:48:52 : INFO] - Re_Smush_It_Task - Attachment ID : 5605, Started on : May 06, 2024 06:37:45 
[2024-05-06 18:48:52 : INFO] - File: 2023-cadillac-escalade-v-052-3.jpg, Compression quality: 92 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:48:53 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:48:54 : INFO] - Backing up the original image - 2023/06/2023-cadillac-escalade-v-052-3-updraft-pre-smush-original.jpg 
[2024-05-06 18:48:54 : INFO] - Backing up the original image - 2023/07/Featured-the-advantages-and-disadvantages-of-hybrid-vs-electric-cars-updraft-pre-smush-original.jpg 
[2024-05-06 18:48:56 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/06/2023-cadillac-escalade-v-052-3.jpg.The file was compressed from 28.42 KB to 28.42 KB, saving 0 percent, using WP-Optimize 
[2024-05-06 18:48:56 : INFO] - Completed processing task with ID : 81, and type 'smush' 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:56 : INFO] - Successfully optimized the image - /var/www/turbobid/html/wp-content/uploads/2023/06/homepage_ev-1.jpg.The file was compressed from 764.69 KB to 296.18 KB, saving 61.27 percent, using WP-Optimize 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:48:56 : INFO] - Completed processing task with ID : 82, and type 'smush' 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:48:56 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:48:57 : INFO] - Processing task with ID : 82, and type 'smush' 
[2024-05-06 18:48:57 : INFO] - Re_Smush_It_Task - Attachment ID : 5608, Started on : May 06, 2024 06:37:45 
[2024-05-06 18:48:57 : INFO] - File: homepage_ev-1.jpg, Compression quality: 92 
[2024-05-06 18:48:59 : INFO] - Task with ID 83 and type (smush) failed with error code could_not_lock - The task could not be locked 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:48:59 : INFO] - Processing task with ID : 84, and type 'smush' 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:48:59 : INFO] - Re_Smush_It_Task - Attachment ID : 8251, Started on : May 06, 2024 06:37:46 
[2024-05-06 18:48:59 : INFO] - File: 90750-toyota-supra-cars-hd-toyota-4k-scaled.jpg, Compression quality: 92 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:48:59 : INFO] - Could not find file for image: ID=273152, file= 
[2024-05-06 18:49:00 : INFO] - Could not find file for image: ID=127609, file= 
[2024-05-06 18:49:00 : INFO] - Could not find file for image: ID=123157, file= 
[2024-05-06 18:49:00 : INFO] - Could not find file for image: ID=94615, file= 
[2024-05-06 18:49:00 : INFO] - Could not find file for image: ID=4539, file= 
[2024-05-06 18:49:00 : INFO] - Could not find file for image: ID=4197, file= 
[2024-05-06 18:49:00 : INFO] - Could not find file for image: ID=4080, file= 
[2024-05-06 18:49:00 : INFO] - Backing up the original image - 2023/06/homepage_ev-1-updraft-pre-smush-original.jpg 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=284866, file= 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=283070, file= 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=282992, file= 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=282989, file= 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=282986, file= 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=277089, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229599189_9220076530428bc6c212ac4fad543f95-2.jpg-2.jpg 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=277087, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229625040_1f87ccd31c6355774ca16f98037cebcb-2.jpg-2.jpg 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=277046, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098230278480_7a9f9cca07abe778347783ad9196e08e.jpg.jpg 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=277028, file=/var/www/turbobid/html/wp-content/uploads/2024/01/z5098229624290_738cc8100ff11bb8bf38e0debc370c77.jpg.jpg 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=273155, file= 
[2024-05-06 18:49:02 : INFO] - Could not find file for image: ID=273152, file= 
