Id,Yard number,Yard name,Sale Date M/D/CY,Day of Week,Sale time (HHMM),Time Zone,Item#,Lot number,Vehicle Type,Year,Make,Model Group,Model Detail,Body Style,Color,Damage Description,Secondary Damage,Sale Title State,Sale Title Type,Has Keys-Yes or No,Lot Cond. Code,VIN,Odometer,Odometer Brand,Est. Retail Value,Repair cost,Engine,Drive,Transmission,Fuel Type,Cylinders,Runs/Drives,Sale Status,"High Bid =non-vix,Sealed=Vix",Special Note,Location city,Location state,Location ZIP,Location country,Currency Code,Image Thumbnail,Create Date/Time,Grid/Row,Make-an-Offer Eligible,Buy-It-Now Price,Image URL,Trim,Last Updated Time,Rentals,Copart Select
384,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46197742,V,2013,CADILLAC,XTS,XTS,SEDAN 4D,BLUE,NORMAL WEAR,,CA,CQ,YES,D,2G61N5S38D9226067,91094,A,0,0,3.6L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/PIX532/3981bf28-62db-4184-b7b7-1779d1c6f1c8.JPG,2022-06-02-07.40.19.000078,*OFF,Y,9500,http://inventoryv2.copart.io/v1/lotImages/46197742?country=us&brand=cprt&yardNumber=1,,2022-05-26T22:37:01Z,N,N
385,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46201002,V,2013,NISSAN,VERSA,VERSA S,,BLACK,FRONT END,,CA,CQ,YES,D,3N1CN7AP0DL881992,110942,A,0,0,1.6L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/f0115c72e15d45be8a20216626266ccf_thb.jpg,2022-06-02-07.40.19.000078,SG005,Y,2150,http://inventoryv2.copart.io/v1/lotImages/46201002?country=us&brand=cprt&yardNumber=1,S,2022-05-30T20:53:04Z,N,N
386,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46227882,K,2008,FORD,F350,F350 SRW S,PICKUP,WHITE,NORMAL WEAR,,CA,DV,YES,D,1FTWF30508EA29468,51814,E,0,0,5.4L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,Pure Sale,20,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP331/21afe08ab58e4f4a8a330d944b2a6224_thb.jpg,2022-06-02-07.40.19.000078,BB020,N,0,http://inventoryv2.copart.io/v1/lotImages/46227882?country=us&brand=cprt&yardNumber=1,SRW SUPER DUTY,2022-05-31T23:25:12Z,N,N
387,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46248342,V,2014,HONDA,ACCORD,ACCORD EXL,SEDAN 4D,WHITE,FRONT END,REAR END,CA,SC,YES,E,1HGCR2F85EA105910,0,N,20692,25578.28,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP327/3e15ccf2895e482f8d4350b2d6f4ac3f_thb.jpg,2022-06-02-07.40.19.000078, B100,N,0,http://inventoryv2.copart.io/v1/lotImages/46248342?country=us&brand=cprt&yardNumber=1,EXL,2022-06-01T18:38:01Z,N,N
388,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46269542,V,2015,NISSAN,ROGUE,ROGUE S,,CHARCOAL,FRONT END,,CA,SC,YES,D,KNMAT2MT2FP576782,28985,A,17795,19042,2.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/e78617037b2f44a38d7ae076d3f9d5f8_thb.jpg,2022-06-02-07.40.19.000079,SG007,N,0,http://inventoryv2.copart.io/v1/lotImages/46269542?country=us&brand=cprt&yardNumber=1,S,2022-05-26T16:58:21Z,N,N
389,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46280902,V,2004,DODGE,RAM 1500,RAM 1500 S,,BLUE,MINOR DENT/SCRATCHES,,CA,DQ,YES,D,1D7HA18D54S778338,165465,E,0,0,5.7L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/ef44d5a9b4b549ec9a996c64665a9ac3_thb.jpg,2022-06-02-07.40.19.000079,SH009,N,0,http://inventoryv2.copart.io/v1/lotImages/46280902?country=us&brand=cprt&yardNumber=1,ST,2022-05-31T22:50:11Z,N,N
390,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46282302,V,1999,MERCEDES-BENZ,M-CLASS,ML 430,,SILVER,FRONT END,,CA,SC,YES,D,4JGAB72E2XA083267,144693,A,6551,6096.48,4.3L  8,All wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/1ae864674318487eaae4a0a51ddb089a_thb.jpg,2022-06-02-07.40.19.000079, A030,N,0,http://inventoryv2.copart.io/v1/lotImages/46282302?country=us&brand=cprt&yardNumber=1,430,2022-05-26T16:59:51Z,N,N
391,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46293502,V,1989,TOYOTA,ALL OTHER,PICKUP 1/2,CLUB CAB,BLUE,NORMAL WEAR,,CA,DT,YES,,JT4RN93P1K0000887,245488,A,5000,0,2.4L  4,Rear-wheel drive,MANUAL,GAS,4,,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP334/9e83ba199f4741458bf2c3b329e4ec48_thb.jpg,2022-06-02-07.40.19.000079, E090,N,0,http://inventoryv2.copart.io/v1/lotImages/46293502?country=us&brand=cprt&yardNumber=1,1/2 TON EXTRA LONG WHEELBASE DLX,2022-06-01T23:31:18Z,N,N
392,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46300402,V,2009,BMW,3 SERIES,328 I SULE,,GRAY,ALL OVER,MECHANICAL,CA,SC,YES,E,WBAPH57569NM33146,0,E,6615,0,3.0L  6,Rear-wheel drive,AUTOMATIC,GAS,6,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/b079d928a3b0436c833833f2799fd9d3_thb.jpg,2022-06-02-07.40.19.000079,SD005,N,0,http://inventoryv2.copart.io/v1/lotImages/46300402?country=us&brand=cprt&yardNumber=1,I SULEV,2022-05-27T22:15:19Z,N,N
393,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46326842,V,2004,NISSAN,ALTIMA,ALTIMA BAS,,CHARCOAL,REAR END,,CA,SC,YES,D,1N4AL11D94C101082,203962,A,4733,0,2.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/3730522c7bc94db18312ee4fa5f6d9f8_thb.jpg,2022-06-02-07.40.19.000079, A100,N,0,http://inventoryv2.copart.io/v1/lotImages/46326842?country=us&brand=cprt&yardNumber=1,BASE,2022-05-31T16:51:45Z,N,N
394,1,CA - VALLEJO,0,,,PDT,0,46328752,V,2016,AUDI,A4,A4 PREMIUM,,SILVER,FRONT END,,CA,SC,YES,D,WAUAFAFL0GN014596,64960,A,18783,22927.75,2.0L  4,Front-wheel Drive,AUTOMATIC,FLEXIBLE FUEL,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/f93f3d75e5f34e08a8f15e60990c1969_thb.jpg,2022-06-02-07.40.19.000079, A080,N,0,http://inventoryv2.copart.io/v1/lotImages/46328752?country=us&brand=cprt&yardNumber=1,PREMIUM S-LINE,2022-06-01T17:22:57Z,N,N
395,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46332062,V,1994,FORD,RANGER,RANGER SUP,,GREEN,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,1FTCR14X6RPB69976,180178,E,0,0,4.0L  6,Rear-wheel drive,MANUAL,GAS,6,Run & Drive Verified,On Approval,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/b6dda3f207444bfb94451feae61acd91_thb.jpg,2022-06-02-07.40.19.000079,SH001,N,0,http://inventoryv2.copart.io/v1/lotImages/46332062?country=us&brand=cprt&yardNumber=1,SUPER CAB,2022-05-31T16:47:28Z,N,N
396,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46332972,V,2009,TOYOTA,CAMRY,CAMRY BASE,,SILVER,ALL OVER,,CA,SC,NO,E,4T1BE46K29U369888,0,E,7840,0,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/bb88c403b1674a2f973f192edfdb3fcc_thb.jpg,2022-06-02-07.40.19.000080,SC007,N,0,http://inventoryv2.copart.io/v1/lotImages/46332972?country=us&brand=cprt&yardNumber=1,BASE,2022-05-31T14:41:17Z,N,N
397,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46333012,V,2007,TOYOTA,RAV4,RAV4,4DR SPOR,BLUE,MINOR DENT/SCRATCHES,,CA,AQ,YES,D,JTMZD33V475042866,167416,E,0,0,2.4L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,On Approval,225,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/5cb161e336f544489d31f612026db3d5_thb.jpg,2022-06-02-07.40.19.000080, B080,N,0,http://inventoryv2.copart.io/v1/lotImages/46333012?country=us&brand=cprt&yardNumber=1,,2022-05-27T23:20:56Z,N,N
398,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46333932,V,2002,NISSAN,FRONTIER,FRONTIER K,CLUB CAB,GOLD,SIDE,,CA,SC,YES,D,1N6DD26S82C328792,184521,A,6690,12913.13,2.4L  4,Rear-wheel drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/37e813f89f77406a8ed5dcc602b2994a_thb.jpg,2022-06-02-07.40.19.000080,SE003,N,0,http://inventoryv2.copart.io/v1/lotImages/46333932?country=us&brand=cprt&yardNumber=1,KING CAB XE,2022-05-31T13:45:47Z,N,N
399,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46334972,V,2022,HONDA,CIVIC,CIVIC LX,,SILVER,FRONT END,REAR END,CA,SC,YES,D,2HGFE2F20NH570794,2454,A,28655,23061.57,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,5600,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/7b81d2f0f40740cf98a8fa5ab8581b2b_thb.jpg,2022-06-02-07.40.19.000080, D080,N,0,http://inventoryv2.copart.io/v1/lotImages/46334972?country=us&brand=cprt&yardNumber=1,LX,2022-05-26T17:00:22Z,N,N
400,1,CA - VALLEJO,0,,,PDT,0,46337592,V,2020,TOYOTA,COROLLA,COROLLA LE,,BLUE,ROLLOVER,,CA,SC,YES,D,JTDEPRAE1LJ063137,41710,A,21249,24457.26,1.8L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/c39f2bec8bd440f99c3938b8f53d05d7_thb.jpg,2022-06-02-07.40.19.000080, A010,N,0,http://inventoryv2.copart.io/v1/lotImages/46337592?country=us&brand=cprt&yardNumber=1,LE,2022-06-01T22:07:07Z,N,N
401,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46411472,V,2018,FORD,EXPLORER,EXPLORER S,,GRAY,FRONT END,MECHANICAL,CA,SC,YES,S,1FM5K8GT9JGB80209,47118,A,32419,31008,3.5L  6,4x4 w/Front Whl Drv,AUTOMATIC,GAS,6,Vehicle Starts,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/16219e970a974059a67bf8c5df5e1b4e_thb.jpg,2022-06-02-07.40.19.000080,SE008,N,0,http://inventoryv2.copart.io/v1/lotImages/46411472?country=us&brand=cprt&yardNumber=1,SPORT,2022-05-26T22:06:48Z,N,N
402,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46427142,V,2013,TOYOTA,YARIS,YARIS,,GRAY,REAR END,,CA,SC,YES,D,JTDKTUD34DD559464,224840,A,7915,8266.65,1.5L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/8f94903b7cf441afb523bbf58b1f8237_thb.jpg,2022-06-02-07.40.19.000080, A030,N,0,http://inventoryv2.copart.io/v1/lotImages/46427142?country=us&brand=cprt&yardNumber=1,,2022-05-26T22:05:11Z,N,N
403,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46436812,V,2015,KIA,SOUL,SOUL,,WHITE,FRONT END,,CA,SC,NO,E,KNDJN2A2XF7813444,0,N,15260.92,0,1.6L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/6fd70e166bdb44bc8da318eb95f61032_thb.jpg,2022-06-02-07.40.19.000081, B090,N,0,http://inventoryv2.copart.io/v1/lotImages/46436812?country=us&brand=cprt&yardNumber=1,,2022-05-26T22:07:53Z,N,N
404,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46455482,V,2005,FORD,ESCAPE,ESCAPE LIM,,BEIGE,MINOR DENT/SCRATCHES,,CA,CQ,NO,,1FMYU04155KA83636,0,E,0,0,3.0L  6,Front-wheel Drive,AUTOMATIC,GAS,6,,On Minimum Bid,325,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/aaec20e94610401e995d80aea0e8967b_thb.jpg,2022-06-02-07.40.19.000104,SG001,Y,825,http://inventoryv2.copart.io/v1/lotImages/46455482?country=us&brand=cprt&yardNumber=1,LIMITED,2022-05-28T03:52:05Z,N,N
405,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46459162,V,2014,FORD,FOCUS,FOCUS SE,,MAROON,MECHANICAL,,CA,CQ,YES,E,1FADP3F2XEL224959,121824,A,0,0,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,DEFAULT,On Approval,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/76542765a6244671817617ee833b2eb3_thb.jpg,2022-06-02-07.40.19.000104,SH002,N,0,http://inventoryv2.copart.io/v1/lotImages/46459162?country=us&brand=cprt&yardNumber=1,SE,2022-06-01T23:04:16Z,N,N
406,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46462652,V,2006,TOYOTA,SIENNA,SIENNA CE,,WHITE,FRONT END,SIDE,CA,SC,YES,D,5TDZA23CX6S513297,242132,A,6141,5018.91,3.3L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/8b169434ff794766bcbe69f63b4676c4_thb.jpg,2022-06-02-07.40.19.000104, B080,N,0,http://inventoryv2.copart.io/v1/lotImages/46462652?country=us&brand=cprt&yardNumber=1,CE,2022-05-26T22:08:58Z,N,N
407,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46465022,V,2003,HONDA,CIVIC,CIVIC LX,,TAN,REAR END,,CA,SC,YES,D,1HGES15533L018040,250943,A,4604,5391.64,1.7L  4,Front-wheel Drive,MANUAL,GAS,4,Run & Drive Verified,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/3aca7a4229f64b8489db51997e585ddc_thb.jpg,2022-06-02-07.40.19.000105, A010,N,0,http://inventoryv2.copart.io/v1/lotImages/46465022?country=us&brand=cprt&yardNumber=1,LX,2022-05-31T17:48:38Z,N,N
408,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46472162,V,2013,MAZDA,3,3 I,,GRAY,SIDE,,CA,SC,YES,D,JM1BL1UP7D1826728,189454,A,8435,0,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/81982534fc4e4d67817b5bf728a40b3b_thb.jpg,2022-06-02-07.40.19.000105, C050,N,0,http://inventoryv2.copart.io/v1/lotImages/46472162?country=us&brand=cprt&yardNumber=1,I,2022-05-31T17:55:15Z,N,N
409,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46491242,V,2006,LEXUS,LS430,LS 430,,GRAY,FRONT END,,CA,SC,YES,D,JTHBN36F765054008,181002,A,11660,16589.67,4.3L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/621841630691482283d097eae3c78df4_thb.jpg,2022-06-02-07.40.19.000105, E070,N,0,http://inventoryv2.copart.io/v1/lotImages/46491242?country=us&brand=cprt&yardNumber=1,430,2022-05-27T22:13:52Z,N,N
410,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46491872,V,2006,LEXUS,GS430,GS 430,,WHITE,SIDE,,CA,SC,YES,D,JTHBN96S565012260,189197,A,9407,0,4.3L  8,Rear-wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/a1437a3ace0548f4902f808924d643a2_thb.jpg,2022-06-02-07.40.19.000105, A040,N,0,http://inventoryv2.copart.io/v1/lotImages/46491872?country=us&brand=cprt&yardNumber=1,430,2022-05-31T14:42:47Z,N,N
411,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46491892,V,2003,TOYOTA,COROLLA,COROLLA MA,,SILVER,MECHANICAL,,CA,CQ,YES,S,2T1KY38E13C142533,288434,E,4775,0,1.8L  4,Front-wheel Drive,MANUAL,GAS,4,Vehicle Starts,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/10c0fd7f8a334145935c9048a383c4fb_thb.jpg,2022-06-02-07.40.19.000105, B090,Y,1350,http://inventoryv2.copart.io/v1/lotImages/46491892?country=us&brand=cprt&yardNumber=1,XRS,2022-05-27T21:24:47Z,N,N
412,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46542932,V,2018,HONDA,CIVIC,CIVIC SPOR,,WHITE,FRONT END,,CA,SC,YES,E,SHHFK7G42JU203513,63018,A,23851,20498.29,1.5L  4,Front-wheel Drive,MANUAL,GAS,4,DEFAULT,Pure Sale,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/26602e9f8bbd4422b0259d1180bab165_thb.jpg,2022-06-02-07.40.19.000105, A010,N,0,http://inventoryv2.copart.io/v1/lotImages/46542932?country=us&brand=cprt&yardNumber=1,SPORT,2022-05-27T14:37:53Z,N,N
413,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46578702,V,2002,CHEVROLET,TAHOE,TAHOE K150,,RED,MECHANICAL,,CA,CQ,YES,,1GNEK13T92J168039,0,E,0,0,5.3L  8,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,8,,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/28f100978b754b2ab5f6254f536542dd_thb.jpg,2022-06-02-07.40.19.000106, A070,N,0,http://inventoryv2.copart.io/v1/lotImages/46578702?country=us&brand=cprt&yardNumber=1,K1500,2022-05-27T20:55:58Z,N,N
414,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46580882,V,2007,TOYOTA,4RUNNER,4RUNNER SR,,BLACK,SIDE,,CA,SC,YES,D,JTEBT14RX70066883,124034,A,17744,0,4.7L  8,All wheel drive,AUTOMATIC,GAS,8,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/3834734d4d3b4b2c83abcfea1e023a6a_thb.jpg,2022-06-02-07.40.19.000106, C100,N,0,http://inventoryv2.copart.io/v1/lotImages/46580882?country=us&brand=cprt&yardNumber=1,SR5,2022-05-31T14:41:46Z,N,N
415,1,CA - VALLEJO,0,,,PDT,0,46595542,V,2019,TOYOTA,C-HR,C-HR XLE,,BLUE,SIDE,,CA,SC,YES,D,JTNKHMBX5K1031191,12903,A,26766,0,2.0L  4,Front-wheel Drive,AUTOMATIC,GAS,4,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/2e07da55cafa48b8b761fa212ce979d2_thb.jpg,2022-06-02-07.40.19.000106, A040,N,0,http://inventoryv2.copart.io/v1/lotImages/46595542?country=us&brand=cprt&yardNumber=1,XLE,2022-06-01T22:34:51Z,N,N
416,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46597322,V,2006,BMW,7 SERIES,7 SERIES,,BLACK,BIOHAZARD/CHEMICAL,,CA,ST,NO,E,WBAHN83526DT60184,0,E,0,0,4.8L  8,Rear-wheel drive,AUTOMATIC,GAS,8,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/8d5f8df2a60144489db65590ccc54781_thb.jpg,2022-06-02-07.40.19.000106, A050,N,0,http://inventoryv2.copart.io/v1/lotImages/46597322?country=us&brand=cprt&yardNumber=1,LI,2022-06-02T02:09:14Z,N,N
417,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46603182,V,2000,BUICK,PARK AVE,PARK AVENU,,SILVER,FRONT END,,CA,SC,YES,D,1G4CW52K2Y4155530,135079,A,2455,2604.81,3.8L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/469af8a3008944438ee3f4c39d45ceef_thb.jpg,2022-06-02-07.40.19.000106, D090,N,0,http://inventoryv2.copart.io/v1/lotImages/46603182?country=us&brand=cprt&yardNumber=1,,2022-06-01T17:36:20Z,N,N
418,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46614782,V,2008,HONDA,PILOT,PILOT VP,,SILVER,MINOR DENT/SCRATCHES,,CA,CQ,YES,D,5FNYF28258B009986,138374,E,0,0,3.5L  6,Front-wheel Drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/86a961696bcf47449c642d7b61c71bb6_thb.jpg,2022-06-02-07.40.19.000106, A010,Y,2650,http://inventoryv2.copart.io/v1/lotImages/46614782?country=us&brand=cprt&yardNumber=1,VP,2022-05-30T21:16:24Z,N,N
419,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46623362,V,1993,FORD,RANGER,RANGER,,WHITE,ALL OVER,,CA,SC,YES,D,1FTCR10U8PUA08250,85109,A,2875,2953.79,3.0L  6,Rear-wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,Pure Sale,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP332/30152778ec174801a0be6f1a5e423745_thb.jpg,2022-06-02-07.40.19.000106,SE005,N,0,http://inventoryv2.copart.io/v1/lotImages/46623362?country=us&brand=cprt&yardNumber=1,,2022-05-31T16:53:13Z,N,N
420,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46636632,V,2016,INFINITI,QX80,QX80,4DR SPOR,BLACK,NORMAL WEAR,,CA,CQ,YES,D,JN8AZ2NE0G9121342,81870,A,0,0,5.6L  8,4x4 w/Rear Wheel Drv,AUTOMATIC,GAS,8,Run & Drive Verified,On Minimum Bid,200,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP328/ce90babe7da5489983758ac29aaa0ee2_thb.jpg,2022-06-02-07.40.19.000107,*OFF,Y,30500,http://inventoryv2.copart.io/v1/lotImages/46636632?country=us&brand=cprt&yardNumber=1,,2022-05-26T22:46:00Z,N,N
421,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46638142,V,2007,CHRYSLER,300,300,,BLUE,FRONT END,,CA,SC,YES,D,2C3KA43R87H805083,159190,A,6204,6549.35,2.7L  6,Rear-wheel drive,AUTOMATIC,GAS,6,Run & Drive Verified,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP329/ec6b4d46236d4554909f20aecce25da4_thb.jpg,2022-06-02-07.40.19.000107, C100,N,0,http://inventoryv2.copart.io/v1/lotImages/46638142?country=us&brand=cprt&yardNumber=1,,2022-05-31T14:46:47Z,N,N
422,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46641732,K,2002,CHEVROLET,SILVERADO,SILVERADO,CREW PIC,CHARCOAL,UNDERCARRIAGE,SIDE,CA,LQ,NO,E,1GCHC23132F168855,0,E,0,0,6.6L  8,Rear-wheel drive,AUTOMATIC,DIESEL,8,DEFAULT,On Approval,0,VEH LOCATED @ FAIRFLD SUBLOT,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP333/6322c4dfd0c64b79998e2bc57e2c918e_thb.jpg,2022-06-02-07.40.19.000107,EE060,N,0,http://inventoryv2.copart.io/v1/lotImages/46641732?country=us&brand=cprt&yardNumber=1,C2500 HEAVY DUTY,2022-06-01T23:15:56Z,N,N
423,1,CA - VALLEJO,20220603,FRIDAY,1200,PDT,0,46662652,V,2000,DODGE,GRAND CARA,GRAND CARA,,BURGUNDY,BIOHAZARD/CHEMICAL,,CA,CQ,YES,E,1B4GP44R4YB589481,0,E,0,0,3.3L  6,Front-wheel Drive,AUTOMATIC,GAS,6,DEFAULT,On Minimum Bid,0,,VALLEJO,CA,94590 7203,USA,USD,cs.copart.com/v1/AUTH_svc.pdoc00001/LPP330/a82af977276a43f2bc887b1a1e9b8902_thb.jpg,2022-06-02-07.40.19.000107, A010,N,0,http://inventoryv2.copart.io/v1/lotImages/46662652?country=us&brand=cprt&yardNumber=1,SE,2022-06-02T01:21:33Z,N,N
